""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"9559434"	0.383333333333333	0.553703703703704	0.283333333333333	0.335185185185185	0.368518518518519	0.0111111111111111	0.0111111111111111	0.0185185185185185	0.0259259259259259	0.00740740740740741	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559454"	0.367741935483871	0.753225806451613	0.588709677419355	0.212903225806452	0.0725806451612903	0	0.00161290322580645	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559455"	0.52	0.770909090909091	0.436363636363636	0.190909090909091	0.0690909090909091	0.0109090909090909	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559456"	0.36	0.92	0.4	0.08	0.04	0	0.12	0	0.04	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559457"	0.425552486187845	0.926104972375691	0.334944751381215	0.187983425414365	0.0509668508287293	0.0350828729281768	0.0279005524861878	0.00566298342541436	0.00110497237569061	0.000828729281767956	0.000966850828729282	0.00110497237569061	0.000828729281767956	0.000552486187845304	0	1e-05	"c"
"9559458"	0.421052631578947	0.894736842105263	0.410526315789474	0.0421052631578947	0.221052631578947	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559484"	0.386842105263158	0.589473684210526	0.494736842105263	0.414473684210526	0.0355263157894737	0.0513157894736842	0.0263157894736842	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559485"	0.245161290322581	0.670967741935484	0.580645161290323	0.225806451612903	0.245161290322581	0.0129032258064516	0.0129032258064516	0	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559493"	0.6	0.6	0.6	0	0	0.0666666666666667	0	0.0666666666666667	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559506"	0.533777038269551	0.678202995008319	0.245257903494176	0.344758735440932	0.152079866888519	0.0149750415973378	0.0199667221297837	0.00898502495840266	0.00166389351081531	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559508"	0.427350427350427	0.478632478632479	0.295726495726496	0.418803418803419	0.292307692307692	0.011965811965812	0.011965811965812	0.0307692307692308	0.0273504273504274	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559509"	0.628571428571429	0.714285714285714	0.428571428571429	0	0.0285714285714286	0.0285714285714286	0.142857142857143	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559510"	0.561904761904762	0.904761904761905	0.279365079365079	0.133333333333333	0.114285714285714	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559511"	0.501333333333333	0.938666666666667	0.306666666666667	0.194666666666667	0.048	0	0.00266666666666667	0.00533333333333333	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559512"	0.536920222634508	0.928014842300557	0.264192949907236	0.241187384044527	0.0252319109461967	0.00111317254174397	0.00111317254174397	0.00148423005565863	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559513"	0.623529411764706	0.768627450980392	0.343137254901961	0.164705882352941	0.0862745098039216	0.00980392156862745	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559530"	0.425872689938398	0.766735112936345	0.494455852156057	0.121149897330595	0.185626283367556	0.00164271047227926	0.00205338809034908	0.00164271047227926	0.000410677618069815	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559531"	0.36	1	0.4	0.04	0	0	0.04	0.12	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559532"	0.752	0.77	0.344	0.128	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559533"	0.52	0.768	0.62	0.058	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
